"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
7,7,2,7,0,20,6,121,12,6,2,13,0,9,4,76,28,38,103,10,6,34,1,7,6,1,14,9,9,7,8,0,17,5,2,7,12,13,28,10,18,12,3,3,7,29,24,10,4,13,10,24,25,21,61,4,46,10,5,146,7,3,14,0,0,1,14,4,4,20,43,14,14,2,5,4,14,9,8,19,6,20,20,6,38,16,10,2,9,17,5,42,3,9,3,2,8,6,3,2,43,126,18,16,5,15,22,559,6,1,2,5,32,9,12,2,33,3,3,140,2,1,7,20,3,4,2,203,10,51,76,8,11,13,9,23,19,43,0,6,9,30,14,8,1,0,1,43,5,2,4,6,21,8,23,3,6,28,18,4,13,10,5,5,11,2,1,54,37,9,14,8,47,15,3,32,39,8,22,10,31,15,20,3,15,3,56,24,16,41,19,8,9,14,114,16,3,108,168,0
3,0,0,9,7,6,10,49,15,13,4,6,4,2,7,39,3,65,45,46,2,38,0,18,5,0,19,8,1,15,1,1,14,6,0,7,17,7,42,5,31,9,5,0,5,11,16,8,3,65,2,29,19,13,25,2,23,21,21,119,2,18,9,0,0,6,6,2,12,8,17,10,5,2,4,3,6,5,11,52,4,6,9,4,10,6,11,1,2,30,4,20,4,7,4,1,20,4,7,0,30,34,8,4,5,18,16,336,8,0,0,2,10,15,31,4,16,0,4,160,9,2,4,7,1,2,1,58,9,95,36,4,12,10,25,13,8,4,3,2,6,13,7,2,0,1,1,71,17,3,3,2,12,7,25,1,8,55,5,0,15,4,5,3,6,2,4,12,18,3,12,1,25,16,8,24,21,14,6,7,1,3,6,2,6,6,89,11,6,23,7,3,3,9,72,5,1,56,49,6
6,1,2,11,10,10,5,7,37,6,6,3,2,2,8,12,3,47,12,32,5,15,2,16,4,0,17,9,2,20,3,2,9,3,1,4,10,5,53,2,55,7,2,2,3,48,7,2,1,72,4,8,14,11,10,8,12,22,15,121,4,9,3,2,1,3,15,4,11,3,20,15,31,1,5,5,4,2,19,22,15,2,6,6,15,3,16,0,1,23,2,27,0,0,8,2,8,0,7,4,34,25,3,0,14,40,11,138,7,0,3,6,22,14,10,3,61,3,2,99,6,4,5,6,2,4,3,29,7,73,37,20,7,8,15,10,7,7,1,2,4,17,11,2,1,2,0,72,17,5,2,3,2,2,30,5,0,19,7,1,20,3,6,6,4,0,0,6,13,10,4,4,40,2,10,14,17,1,6,4,2,1,4,3,2,4,144,5,1,13,4,9,0,4,44,6,3,53,77,9
0,1,0,11,1,6,11,29,18,13,9,2,0,5,2,35,3,72,31,34,9,21,3,8,7,2,74,12,3,15,2,5,8,4,1,0,13,5,110,5,52,9,5,2,3,7,4,2,2,88,4,22,9,9,26,0,24,53,38,91,0,9,18,0,2,1,2,1,4,13,7,12,5,1,4,11,9,2,16,33,2,9,6,1,13,3,1,0,4,44,2,17,3,0,1,0,17,2,10,1,5,29,4,6,0,2,4,139,14,1,1,6,19,5,25,10,7,0,14,104,3,0,0,6,4,3,2,67,6,59,58,3,0,11,22,3,2,5,8,2,12,19,2,0,1,0,4,52,52,5,3,11,7,8,1,0,2,63,9,0,39,7,13,4,7,0,4,26,26,4,6,6,2,7,21,21,22,16,10,14,6,4,10,5,3,2,231,4,1,16,10,2,8,2,66,9,3,32,67,0
16,10,11,19,6,19,11,224,28,15,3,21,4,17,15,251,3,72,118,40,1,5,4,15,3,4,22,140,1,12,0,1,86,1,0,3,11,113,43,29,73,186,3,2,33,27,85,1,1,83,11,200,6,122,416,6,22,31,20,43,4,8,41,0,4,22,8,8,11,95,105,6,21,1,17,10,94,1,13,372,18,27,41,3,151,55,15,1,19,62,21,79,1,45,1,1,16,76,14,5,26,286,29,37,3,11,24,892,6,8,17,14,9,16,53,8,30,0,23,1043,11,5,6,39,37,23,54,411,89,141,24,10,13,144,13,21,0,36,7,13,3,4,19,25,1,1,2,106,20,2,17,22,21,30,40,6,35,58,42,3,22,27,17,27,46,0,18,124,120,10,134,1,20,54,10,16,343,19,7,48,48,15,3,2,8,8,111,51,0,251,70,7,2,3,849,4,45,25,434,4
5,1,0,1,16,35,0,22,2,1,1,4,0,4,27,1,19,6,17,7,9,63,1,1,1,3,7,3,10,4,7,0,3,14,5,6,57,0,11,4,14,4,0,10,6,27,3,23,16,14,1,3,30,2,6,5,49,9,3,265,18,1,2,2,2,1,21,2,3,1,12,40,20,7,1,2,0,7,86,4,22,4,4,5,8,1,30,1,0,6,4,25,0,0,3,2,2,1,1,8,37,16,1,7,12,35,52,206,2,0,0,2,122,16,3,1,49,3,1,18,2,2,17,3,0,1,0,35,3,18,119,30,16,4,2,26,16,7,1,0,27,54,61,0,0,1,0,13,5,14,0,1,1,1,27,6,1,9,0,8,6,1,2,0,4,2,1,23,6,19,3,9,58,1,2,75,6,1,35,1,5,1,40,4,12,11,8,1,10,3,0,22,11,12,7,14,0,152,23,11
4,6,1,15,7,3,4,67,21,11,2,9,2,16,6,21,13,34,91,29,16,39,1,30,7,4,17,7,9,5,6,0,16,10,3,2,19,5,62,12,27,6,5,3,8,9,12,16,2,30,2,9,35,7,15,3,46,35,12,463,4,13,9,4,1,5,4,3,9,4,31,16,11,7,5,4,2,14,36,16,2,14,9,7,19,22,11,0,4,23,5,24,0,1,1,1,12,2,3,3,17,83,8,9,2,8,22,164,7,0,3,5,35,13,17,3,28,1,6,78,4,1,3,9,5,2,2,140,4,49,159,18,4,5,11,8,6,33,0,1,21,45,14,4,0,1,1,43,10,9,0,1,9,6,11,0,3,32,6,0,7,1,5,2,7,1,2,12,17,6,2,12,32,4,3,53,16,7,16,4,19,5,21,4,11,2,70,7,12,10,3,6,15,23,61,11,3,68,140,2
7,6,0,12,4,9,8,57,17,11,7,11,5,12,8,40,18,134,128,51,13,27,4,14,10,2,26,10,5,12,9,3,16,8,6,3,24,1,63,14,74,6,10,11,2,93,3,15,4,102,9,8,18,6,14,4,80,75,24,359,12,7,22,3,4,0,14,6,4,4,40,14,20,6,11,12,2,14,48,26,12,17,13,10,21,5,22,1,6,55,6,19,1,5,4,2,10,3,15,14,56,67,6,10,9,45,53,374,8,0,5,5,40,25,17,9,33,7,21,100,5,3,15,18,2,1,4,87,5,80,221,23,18,10,25,24,9,24,3,3,22,22,27,6,1,5,2,114,26,11,0,5,10,1,36,4,5,64,7,7,14,1,12,1,16,3,0,47,29,10,8,7,36,5,14,59,13,11,21,5,13,10,21,7,7,8,141,12,6,22,6,28,9,14,92,17,1,105,119,10
5,2,1,8,4,8,5,42,13,4,0,6,1,2,10,16,6,10,29,9,5,18,5,7,5,2,11,12,3,5,6,2,15,7,1,2,15,2,14,0,19,13,1,1,1,17,10,5,0,27,2,20,34,14,11,2,32,4,5,165,3,4,18,0,3,3,11,3,5,11,44,5,11,4,1,6,9,2,11,33,8,3,11,3,11,4,5,1,2,22,3,10,2,1,3,5,2,4,2,6,19,51,4,7,2,8,21,243,1,2,3,3,32,13,4,2,19,2,3,75,1,0,8,9,3,3,0,55,8,13,62,8,8,13,13,9,7,8,0,0,6,29,14,1,0,1,0,26,3,3,2,4,15,0,21,3,1,10,3,1,6,7,7,3,3,0,2,46,13,4,7,4,30,6,6,23,20,2,13,9,27,1,11,2,1,5,36,10,5,33,5,21,1,5,67,11,1,42,61,5
1,3,3,4,18,25,0,33,14,12,4,11,0,8,16,64,1,25,79,9,6,16,0,5,3,2,10,7,2,6,0,0,11,6,0,21,6,4,42,6,27,20,3,0,3,114,28,2,1,47,2,91,6,34,73,8,8,12,7,60,23,3,10,1,4,4,35,0,6,18,18,12,33,1,1,3,16,3,5,76,23,11,29,14,89,8,48,3,5,18,4,31,1,13,10,0,5,23,5,8,61,58,9,3,13,36,56,264,3,2,3,3,24,39,7,1,100,3,3,277,3,12,25,8,6,5,10,76,13,33,50,27,26,23,5,75,20,9,1,3,15,8,45,9,0,3,0,8,16,1,3,8,11,14,65,12,9,15,29,2,6,6,1,5,14,1,1,32,39,13,21,3,136,22,3,17,73,4,8,12,9,9,9,0,6,7,36,22,1,91,6,17,1,6,88,3,3,31,95,12
4,3,7,13,31,50,4,57,13,2,2,2,1,15,21,44,2,18,25,12,6,21,0,5,3,1,11,24,0,3,2,0,31,2,0,6,6,20,21,7,12,26,7,0,4,36,14,4,1,36,1,63,5,26,110,7,9,6,2,66,16,6,18,1,3,2,41,2,1,11,18,5,46,0,3,5,11,3,13,45,39,7,13,18,47,11,22,6,0,11,7,18,1,7,19,0,9,5,3,14,89,55,9,9,37,24,131,259,2,3,8,3,9,78,7,6,125,0,5,326,5,5,12,5,8,5,16,90,13,32,19,57,25,17,8,28,38,19,1,3,3,9,50,7,0,4,0,23,7,5,4,6,5,8,104,10,8,17,18,1,7,13,1,9,8,0,4,26,48,31,38,0,155,22,1,6,66,5,6,21,12,6,4,0,5,17,39,6,2,44,17,27,1,1,128,5,4,28,96,17
2,0,0,4,5,12,0,24,8,7,2,0,2,3,15,20,7,7,30,8,4,8,1,2,1,0,16,2,0,0,3,2,6,2,2,4,12,3,12,3,11,4,2,2,3,34,6,8,1,11,3,13,19,7,21,8,21,6,3,173,6,2,2,3,1,2,17,0,3,4,16,3,28,2,0,1,2,4,21,24,4,1,2,11,12,2,23,0,0,8,3,10,0,2,3,3,4,2,3,13,25,24,0,4,15,47,27,48,0,0,0,6,15,16,5,1,28,1,1,53,3,2,7,2,0,3,4,24,1,16,40,14,11,6,4,29,7,5,4,0,5,15,16,1,1,5,1,8,8,2,1,2,3,0,29,4,4,7,6,4,1,0,3,1,3,0,1,12,7,11,2,7,26,2,1,19,6,4,11,1,3,1,4,2,0,8,23,3,4,11,3,6,1,4,42,6,1,27,26,6
4,1,2,6,15,27,0,13,2,5,3,3,0,9,17,32,3,20,27,3,10,8,0,5,3,0,6,17,1,3,0,0,6,0,2,6,13,7,26,4,14,10,1,2,0,44,16,6,4,34,3,24,6,13,53,6,16,8,1,67,28,0,0,0,3,4,11,1,0,11,28,8,22,2,0,2,3,2,4,64,18,6,8,9,9,5,32,2,2,9,1,20,1,4,7,3,2,5,4,13,62,59,3,4,7,32,14,299,5,1,4,2,14,42,6,1,52,1,7,76,2,13,8,14,1,1,4,47,10,24,36,28,9,17,4,22,19,3,1,3,7,12,23,7,0,3,1,13,1,5,0,3,7,3,30,7,0,10,5,3,3,9,3,6,4,0,3,26,24,12,12,2,44,5,1,23,30,3,14,9,3,3,3,1,7,6,54,8,3,20,5,20,0,12,55,5,3,37,37,4
1,0,0,7,4,13,3,6,8,6,5,3,1,1,22,7,5,23,8,16,7,30,0,7,6,1,19,2,6,7,3,4,13,15,2,7,22,0,22,1,27,0,2,0,0,22,1,3,0,38,1,9,17,5,6,5,43,20,4,283,7,6,8,3,6,0,22,1,2,3,13,15,10,1,2,0,0,3,19,8,12,2,2,2,4,1,28,1,0,18,1,5,0,2,6,1,7,1,2,2,20,11,1,4,9,15,35,37,1,0,1,1,38,20,5,3,34,3,9,24,2,2,10,7,1,0,2,27,1,32,71,40,6,3,7,17,6,5,4,1,13,12,23,0,0,0,2,42,10,5,0,3,4,0,29,3,0,15,1,1,10,1,3,0,1,0,1,9,2,8,0,10,51,0,5,14,3,6,23,2,4,0,9,1,9,5,83,4,6,5,2,7,1,6,7,9,0,83,19,3
6,3,1,8,11,15,3,57,3,7,1,2,0,4,6,44,3,32,30,16,4,18,0,5,2,1,6,18,3,6,1,0,7,2,1,2,16,8,25,11,27,16,2,1,2,32,13,4,2,35,8,18,8,14,30,4,15,17,7,156,8,7,10,1,2,3,5,1,0,13,12,7,12,1,0,2,15,2,9,37,10,3,9,7,30,10,26,0,7,20,5,20,4,5,3,3,10,1,4,8,20,76,6,13,12,7,9,382,4,0,2,6,17,21,6,2,17,4,2,167,4,1,9,6,4,11,7,131,13,17,57,9,8,9,3,15,5,14,2,2,6,15,12,5,1,1,0,19,10,6,7,7,15,6,13,0,5,14,9,2,6,3,10,1,7,0,2,32,30,7,13,4,25,8,1,9,39,1,8,9,18,4,7,5,4,8,50,3,2,108,15,7,3,13,106,9,5,51,129,5
6,2,1,0,8,8,0,32,7,6,3,10,2,5,12,38,4,15,50,13,6,11,0,6,0,0,3,24,8,1,2,0,23,6,1,4,10,6,11,9,12,11,1,2,6,23,12,3,7,11,4,19,20,11,51,8,18,10,1,126,14,1,12,0,0,3,5,3,2,9,28,13,18,2,2,1,5,1,14,44,13,12,8,3,24,5,10,2,7,16,1,31,2,2,8,4,1,8,3,12,30,45,7,8,8,6,20,441,1,0,1,1,19,24,5,0,49,2,0,124,1,5,9,6,4,3,2,91,7,13,78,30,9,14,1,23,8,15,0,2,12,23,5,6,2,0,0,8,1,20,6,2,8,2,25,3,8,6,6,0,3,2,2,3,13,0,2,28,21,12,15,2,31,24,3,18,25,4,4,12,6,4,9,12,4,6,31,6,2,37,10,17,2,5,86,8,1,43,118,6
2,1,0,7,9,11,4,13,6,11,2,0,6,3,7,10,12,26,22,13,11,21,1,9,5,0,4,4,6,8,3,1,5,12,5,3,10,2,39,2,42,9,2,1,3,20,4,11,2,39,4,9,43,5,8,4,100,15,6,318,10,8,7,7,0,0,2,0,1,3,21,31,10,3,0,0,1,17,28,17,12,4,2,3,7,0,16,3,5,16,4,22,1,0,5,4,6,2,1,3,22,68,1,5,5,10,15,139,2,0,0,1,39,16,14,3,14,3,5,54,3,4,2,7,8,5,1,43,1,14,87,15,6,13,5,14,8,6,1,2,9,28,9,4,0,0,1,29,11,11,1,2,5,1,11,2,2,14,2,3,13,1,6,1,5,1,0,20,5,3,7,6,10,1,4,31,12,7,29,5,13,3,16,3,8,2,74,1,8,12,10,12,5,21,47,12,0,118,32,2
11,0,0,95,3,13,27,31,130,54,58,8,19,4,8,34,10,387,38,137,15,19,15,66,54,0,238,17,3,79,2,11,35,4,2,5,31,13,251,7,306,13,23,3,4,3,7,8,3,485,9,21,31,23,39,3,24,242,159,244,4,104,11,1,1,4,7,4,33,6,44,13,9,4,23,21,7,4,29,29,2,4,5,2,27,7,6,0,3,315,3,20,2,6,3,1,95,6,42,4,24,77,10,10,4,4,13,326,53,0,2,14,18,5,36,47,18,0,41,151,40,2,1,8,2,3,7,123,14,518,112,9,2,15,50,14,2,13,23,2,12,27,3,4,2,0,6,456,74,5,3,10,7,1,11,0,3,193,12,2,135,5,53,0,7,0,1,77,14,2,8,7,5,12,51,29,22,115,6,6,33,15,11,3,11,5,739,11,5,29,9,8,1,8,121,18,6,41,96,2
2,2,0,9,6,13,9,32,14,12,1,2,2,5,19,50,7,33,34,17,7,35,1,16,2,2,15,12,2,9,1,3,15,3,0,1,15,8,41,14,36,20,11,3,2,37,2,9,2,69,8,16,17,14,15,7,33,32,9,162,7,5,13,3,4,2,11,1,5,7,23,8,20,6,6,3,9,5,8,23,10,10,5,6,13,13,13,0,1,32,2,40,1,4,6,1,13,4,6,10,24,67,7,5,5,7,13,198,6,1,1,8,39,13,12,5,36,4,2,75,3,1,4,13,9,3,3,57,11,60,106,23,5,13,8,42,5,20,4,2,15,21,19,2,0,1,3,46,10,11,4,10,14,4,29,6,6,19,10,0,22,9,2,1,12,0,0,29,23,5,9,10,32,5,8,22,52,4,21,2,11,7,18,4,7,7,105,8,13,19,3,19,4,6,85,4,1,47,67,1
5,6,0,19,7,10,44,59,46,26,19,9,7,6,5,107,6,176,46,93,0,14,1,26,12,3,47,19,3,23,4,3,42,2,1,3,7,20,150,11,57,15,6,3,6,20,21,4,1,133,7,27,10,42,96,3,21,95,28,94,10,14,18,2,2,8,6,1,24,32,30,3,8,1,5,40,8,1,8,77,6,10,24,0,64,6,11,0,4,68,8,26,1,16,2,1,30,10,16,3,14,87,9,15,4,14,30,444,8,1,6,2,13,10,27,9,12,2,32,263,11,1,6,18,11,4,9,64,19,136,44,6,7,44,31,11,4,11,10,1,6,10,13,10,2,1,5,54,32,2,0,9,11,21,34,3,11,65,24,2,38,10,24,13,22,0,3,26,41,4,14,4,21,27,11,8,79,17,9,25,21,14,4,0,1,2,218,30,7,82,13,5,5,6,318,4,7,50,57,3
6,3,0,3,12,27,1,40,6,2,1,3,2,7,5,9,28,5,42,5,27,28,1,2,0,3,8,6,6,3,6,1,11,6,1,4,28,0,17,1,22,6,2,2,2,16,5,8,7,35,4,14,27,3,15,8,43,4,4,159,21,3,0,1,3,3,13,3,0,5,23,19,23,7,5,3,1,6,29,23,19,9,3,6,7,0,23,3,1,16,2,9,0,0,10,2,7,2,4,7,37,35,2,6,11,25,24,331,1,0,0,2,82,11,6,0,26,2,7,49,2,3,4,7,0,2,1,57,4,26,106,8,14,8,1,25,7,13,4,0,13,35,20,7,2,3,0,8,4,16,1,4,8,0,34,1,2,5,1,0,3,1,2,1,12,0,0,31,3,13,1,9,44,5,5,44,3,2,24,0,9,6,6,2,15,3,49,1,13,12,4,12,12,7,16,11,3,120,60,4
3,0,0,2,13,45,1,32,11,12,4,4,1,1,22,7,5,22,55,10,22,82,1,11,2,1,16,5,6,2,11,0,14,34,9,9,26,4,23,4,21,3,11,4,9,70,2,14,5,32,1,10,48,3,6,6,82,26,1,491,14,4,1,3,6,1,14,4,4,3,32,27,29,11,5,4,2,19,23,7,26,7,2,3,5,2,27,0,5,11,4,24,1,0,5,5,8,0,1,20,51,31,6,4,5,19,48,216,2,1,0,3,104,11,11,0,70,11,3,32,2,8,10,7,1,2,0,97,1,33,154,15,19,3,10,25,15,6,1,0,23,32,40,2,1,5,0,40,10,20,0,6,10,0,42,6,1,33,3,7,4,0,3,0,15,1,0,18,3,14,5,10,88,1,1,54,7,2,37,4,10,2,31,16,31,6,82,5,24,4,1,16,13,11,53,15,0,161,69,6
3,2,2,8,9,11,5,36,13,4,3,5,3,5,5,29,2,30,30,32,5,18,1,6,3,1,17,19,2,9,1,1,13,4,3,1,12,5,90,7,15,14,5,1,7,37,16,2,5,62,2,29,7,13,31,5,21,65,5,102,8,8,14,1,2,4,12,3,6,7,17,5,33,1,4,3,10,5,20,37,15,3,12,16,32,6,25,3,4,27,0,7,1,10,8,0,12,9,8,8,16,101,4,4,9,22,40,269,3,0,6,1,24,31,19,3,49,0,4,127,4,1,11,8,4,5,3,97,10,50,42,17,17,18,9,14,4,6,3,0,1,15,26,8,0,3,1,43,11,5,5,13,4,7,35,1,6,19,13,3,14,4,3,4,9,1,1,20,35,10,19,4,114,11,2,11,32,9,5,8,9,2,5,1,1,5,124,18,8,34,13,9,1,8,116,9,0,50,91,11
7,4,1,14,1,2,14,43,30,21,6,11,2,18,5,40,11,122,56,47,18,40,4,11,7,2,20,8,5,8,3,2,16,13,1,1,18,8,103,9,35,15,5,0,6,9,4,4,3,74,8,17,21,13,31,1,30,60,12,174,3,13,15,1,0,0,1,6,13,4,26,8,2,10,9,11,3,15,17,34,7,16,4,1,33,4,7,1,3,53,5,28,3,5,1,3,10,3,7,3,11,126,3,9,1,6,4,428,4,1,3,8,48,10,26,13,15,3,5,91,9,1,2,5,4,2,6,100,2,49,98,5,2,12,22,6,5,13,6,0,25,26,3,3,4,4,4,81,12,6,5,5,11,2,4,0,1,19,6,6,21,3,19,4,9,1,1,26,10,3,8,13,8,9,9,29,26,16,17,2,27,5,25,6,13,0,120,8,9,38,7,0,8,10,79,4,2,109,85,0
4,1,0,9,7,15,2,25,3,9,4,10,1,3,12,14,10,31,24,11,12,10,2,4,6,1,16,4,5,6,4,0,10,5,1,4,23,2,30,4,26,4,3,1,1,38,2,6,5,59,2,4,24,6,7,6,24,18,5,125,16,5,8,2,2,2,11,0,3,5,9,10,25,5,1,5,1,3,19,11,23,7,2,3,5,0,24,1,1,15,2,15,2,2,4,2,7,1,2,3,35,40,4,6,3,48,25,200,1,0,1,3,45,9,4,2,64,2,1,64,2,5,17,5,0,1,1,38,3,28,113,20,17,3,7,26,17,11,1,0,10,47,37,0,1,4,2,21,11,10,1,5,7,1,16,12,2,4,2,3,7,4,4,1,3,1,0,13,14,5,5,4,42,5,0,35,10,5,26,7,7,0,14,16,8,8,56,4,8,11,2,17,8,7,39,9,0,95,44,6
5,7,2,16,14,26,9,45,23,18,8,5,4,5,19,30,4,77,33,28,5,19,5,18,8,2,43,36,4,19,9,2,12,6,0,6,17,5,128,5,65,31,8,0,7,62,10,3,0,90,8,29,7,31,34,7,19,48,20,123,32,9,8,0,5,5,23,3,6,20,22,4,28,1,10,8,8,3,14,81,25,16,8,4,22,0,71,2,5,48,5,9,4,3,11,2,24,7,13,12,112,78,8,10,9,42,56,471,8,1,6,1,35,33,18,14,63,2,9,155,10,9,9,6,4,6,6,52,12,75,86,29,20,14,33,46,14,9,3,4,3,9,38,5,2,10,1,66,23,3,4,7,13,5,72,3,4,34,4,2,14,8,22,4,11,0,3,33,18,22,16,4,57,9,16,10,23,10,7,14,16,1,9,2,3,12,113,8,2,24,19,22,0,4,175,5,3,63,62,21
9,2,3,3,7,10,5,51,1,4,0,7,1,4,7,12,17,16,16,9,8,18,1,2,2,5,10,2,8,6,3,1,19,4,1,2,16,9,14,6,11,5,0,0,8,30,7,17,7,19,5,23,32,11,25,5,44,18,5,200,7,3,11,1,6,1,9,1,2,8,44,16,17,1,3,3,3,7,19,20,14,9,6,7,3,14,19,2,3,29,3,23,1,1,14,2,5,7,2,7,37,80,12,3,7,10,27,237,2,0,2,2,44,17,9,3,45,4,1,85,5,0,3,14,5,4,2,77,2,20,84,45,16,6,5,20,4,15,1,0,13,51,28,4,1,3,0,18,1,5,3,8,9,1,53,5,6,14,2,5,5,1,5,2,13,0,2,11,11,11,11,5,29,10,8,18,11,5,13,3,23,3,18,7,9,6,45,4,4,19,4,5,7,6,126,10,2,152,97,6
1,1,1,11,4,12,6,68,26,22,7,6,3,13,17,68,9,60,81,28,6,9,0,23,9,4,25,26,2,3,7,2,34,2,3,4,15,12,35,14,42,19,3,2,12,10,9,2,5,60,5,19,22,12,23,10,25,55,24,206,11,7,12,2,4,5,9,6,4,9,27,3,17,4,7,4,13,10,15,56,16,10,15,6,26,16,21,2,5,24,6,38,3,5,3,1,28,6,5,7,14,54,16,9,17,10,26,494,5,1,2,9,29,11,16,10,19,4,4,118,17,1,7,7,1,2,5,105,12,97,108,19,9,13,13,13,6,13,9,1,13,24,22,4,3,2,1,65,34,12,1,16,18,5,20,1,11,38,7,3,19,6,10,4,12,0,3,59,13,8,18,11,33,20,11,26,43,15,19,7,14,1,10,2,13,13,105,12,9,55,11,18,4,6,79,5,1,66,131,3
1,2,0,8,12,10,2,21,5,5,2,4,2,0,4,27,4,29,11,27,1,10,0,6,1,0,12,8,3,11,0,0,11,3,2,2,3,5,33,4,25,3,6,0,2,19,11,3,1,19,1,9,4,20,20,11,10,20,13,61,10,4,1,2,2,0,4,0,7,6,12,7,20,1,3,4,3,5,9,10,10,0,8,8,14,5,25,1,2,7,0,6,1,9,7,1,4,2,10,5,16,30,2,1,9,6,11,130,3,0,2,1,37,10,8,2,25,1,3,87,2,2,3,2,4,3,4,30,2,16,45,5,10,5,7,16,10,3,1,0,4,7,8,1,0,3,2,22,7,1,2,1,1,0,12,6,0,12,4,1,8,6,6,2,0,0,1,14,6,4,5,5,55,6,2,10,10,5,1,6,3,1,1,1,4,5,27,5,2,15,4,6,1,3,53,4,1,73,25,12
1,1,0,1,10,25,2,23,5,6,1,4,0,1,24,24,3,16,17,5,3,24,1,6,4,0,3,2,3,3,1,0,18,3,1,2,9,2,15,7,9,6,1,0,1,64,9,7,1,13,1,12,7,5,12,9,23,8,1,158,19,5,11,3,4,2,20,1,4,1,10,17,37,3,0,2,5,2,15,18,30,3,6,7,12,5,57,1,2,6,3,8,1,2,9,3,4,1,3,12,27,23,3,0,6,28,59,88,1,0,0,1,17,31,5,3,62,1,0,32,1,2,13,3,3,3,6,22,2,14,58,24,22,3,4,29,20,6,1,2,8,14,31,1,0,1,1,13,8,3,1,4,2,1,37,6,1,2,6,3,3,6,1,0,3,1,2,9,9,9,14,5,53,5,2,12,8,6,18,7,5,1,5,2,2,16,44,7,5,16,4,14,6,10,34,4,0,41,32,10
6,4,0,19,6,8,14,31,17,12,5,5,2,8,14,25,5,42,61,32,7,17,1,9,3,2,31,22,6,10,5,6,23,3,0,1,17,9,33,15,50,31,8,4,7,37,16,3,2,93,1,24,7,14,59,3,24,26,12,93,7,15,14,2,5,8,9,2,2,9,35,4,10,1,0,13,19,1,12,78,6,8,5,7,38,7,23,1,6,72,4,30,1,8,4,0,16,15,7,8,40,37,3,9,7,11,26,584,5,1,4,5,17,16,8,8,40,0,7,235,7,0,3,11,4,2,1,99,7,86,41,16,11,13,13,22,11,30,4,5,6,18,37,11,0,1,3,48,17,4,6,12,9,3,20,3,17,25,14,7,23,3,10,7,6,0,3,36,27,14,17,2,47,18,7,18,34,7,17,11,17,6,10,0,3,14,56,27,3,42,20,7,2,1,150,7,4,73,151,5
2,3,3,9,5,11,14,29,34,15,5,12,3,4,4,35,8,83,31,23,9,21,3,23,10,0,40,17,3,13,3,2,30,10,4,3,17,10,101,10,84,22,10,3,8,12,18,5,6,51,6,30,19,17,44,2,18,74,17,138,6,11,19,1,2,2,5,3,21,4,57,10,7,3,11,11,5,8,21,43,9,20,9,1,32,10,11,4,5,55,5,47,1,1,4,1,38,3,16,6,28,117,6,8,3,10,13,513,12,0,2,3,37,9,12,4,30,5,17,159,6,4,2,9,11,3,5,149,16,77,115,8,10,11,15,11,5,14,5,1,10,28,8,5,0,0,4,66,25,5,3,7,5,8,13,2,2,27,9,5,13,4,12,2,4,4,2,66,19,3,12,10,14,10,6,36,21,15,18,8,13,3,15,3,3,5,141,14,6,25,8,2,7,7,110,10,4,52,118,1
5,8,0,2,8,5,3,37,7,5,5,4,0,3,9,19,26,7,37,17,13,25,1,6,3,2,8,3,7,4,8,0,22,11,3,12,24,1,26,4,11,9,2,5,8,12,5,7,8,23,8,11,24,5,15,3,101,9,8,258,11,5,16,0,2,1,7,4,1,1,10,21,18,4,0,2,3,17,47,19,5,10,1,4,9,9,3,0,3,17,2,33,2,0,1,2,8,2,3,3,15,40,3,1,3,16,18,287,3,0,1,5,58,8,5,0,21,2,2,51,1,0,2,19,2,6,5,132,0,8,176,14,8,4,7,5,3,8,1,1,13,17,6,0,1,2,0,6,8,5,1,6,6,1,10,0,1,5,6,2,4,2,5,1,10,1,1,33,12,4,12,14,33,10,2,24,10,3,29,5,10,8,12,6,13,2,43,8,9,12,3,1,4,11,52,14,0,88,104,8
